((Fanconi综合征:疾病,条件为,晚期:状态修饰语),导致,肾衰竭:疾病)	5-9-2-Fanconi综合征,内科学,第五篇泌尿系统疾病第九章肾小管疾病第二节Fanconi综合征,第二节Fanconi综合征
((Fanconi综合征:疾病,导致,(((低磷血症:疾病,或,低尿酸血症:疾病),或,近端肾小管酸中毒:症状),或,((((肾性糖尿:疾病,或,全氨基酸尿:症状),或,磷酸盐尿:症状),或,尿酸盐尿:症状),或,碳酸氢盐尿:症状))),导致,((骨痛:疾病,或,骨质疏松:疾病),或,骨畸形:症状))	5-9-2-Fanconi综合征,内科学,第五篇泌尿系统疾病第九章肾小管疾病第二节Fanconi综合征,第二节Fanconi综合征
(((骨痛:疾病,或,骨质疏松:疾病),或,骨畸形:症状),是一种,骨病:病理概念)	5-9-2-Fanconi综合征,内科学,第五篇泌尿系统疾病第九章肾小管疾病第二节Fanconi综合征,第二节Fanconi综合征,【临床表现】
(Fanconi综合征:疾病,导致,近端小管功能障碍:症状)	5-9-2-Fanconi综合征,内科学,第五篇泌尿系统疾病第九章肾小管疾病第二节Fanconi综合征,第二节Fanconi综合征
((慢性间质性肾炎:疾病,或,(干燥综合征:疾病,或,(移植肾:事件,或,重金属肾损害:症状))),然后,(后天获得性疾病:疾病,条件为,成人:年龄))	5-9-2-Fanconi综合征,内科学,第五篇泌尿系统疾病第九章肾小管疾病第二节Fanconi综合征,第二节Fanconi综合征,【病因】
((后天获得性疾病:疾病,条件为,成人:年龄),导致,Fanconi综合征:疾病)	5-9-2-Fanconi综合征,内科学,第五篇泌尿系统疾病第九章肾小管疾病第二节Fanconi综合征,第二节Fanconi综合征,【病因】
((遗传性疾病:疾病,条件为,儿童:年龄),导致,Fanconi综合征:疾病)	5-9-2-Fanconi综合征,内科学,第五篇泌尿系统疾病第九章肾小管疾病第二节Fanconi综合征,第二节Fanconi综合征,【病因】
(遗传性或获得性近端肾小管复合性功能缺陷疾病:疾病,同义词,Fanconi综合征:疾病)	5-9-2-Fanconi综合征,内科学,第五篇泌尿系统疾病第九章肾小管疾病第二节Fanconi综合征,第二节Fanconi综合征
(Fanconi综合征:疾病,是一种,肾小管疾病:疾病)	5-9-2-Fanconi综合征,内科学
(肾小管疾病:疾病,是一种,泌尿系统疾病:疾病)	5-9-2-Fanconi综合征,内科学
