(((((流行性:性质修饰语,修饰限定,出血热:病症),或,(病毒性:性质修饰语,修饰限定,肝炎:病症)),或,斑疹伤寒:病症),或,败血症:病症),强导致,(发热:病症,与,(皮肤黏膜:部位,修饰限定,出血:病症)))	发热7,诊断学,【伴随症状】,6﹒发热伴出血
((((急性:性质修饰语,修饰限定,白血病:病症),或,(再生障碍性:性质修饰语,修饰限定,贫血:病症)),或,(恶性:性质修饰语,修饰限定,组织细胞病:病症)),强导致,(发热:病症,与,(皮肤黏膜:部位,修饰限定,出血:病症)))	发热7,诊断学,【伴随症状】,6﹒发热伴出血
((((((流行性:性质修饰语,修饰限定,乙型脑炎:病症),或,斑疹伤寒:病症),或,(流行性:性质修饰语,修饰限定,脑脊髓膜炎:病症)),或,(中毒性:性质修饰语,修饰限定,菌痢:病症)),或,中暑:病症),强导致,(发热:病症,然后,昏迷:病症))	发热7,诊断学,【伴随症状】,9﹒发热伴昏迷
((((((((麻疹:病症,或,猩红热:病症),或,风疹:病症),或,水痘:病症),或,斑疹伤寒:病症),或,风湿热:病症),或,结缔组织病:病症),或,药物热:病症),强导致,(发热:病症,与,皮疹:病症))	发热7,诊断学,【伴随症状】,8﹒发热伴皮疹
((((((败血症:病症,或,猩红热:病症),或,布氏杆菌病:病症),或,风湿热:病症),或,结缔组织病:病症),或,痛风:病症),强导致,(发热:病症,与,关节肿痛:病症))	发热7,诊断学,【伴随症状】,7﹒发热伴关节肿痛
(((((流行性:性质修饰语,修饰限定,出血热:病症),或,(病毒性:性质修饰语,修饰限定,肝炎:病症)),或,斑疹伤寒:病症),或,败血症:病症),是一种,((重症:性质修饰语,修饰限定,感染:病症),或,(急性:性质修饰语,修饰限定,传染病:病症)))	发热7,诊断学,【伴随症状】,6﹒发热伴出血
(((((((((((传染性:性质修饰语,修饰限定,单核细胞增多症:病症),或,(病毒性:性质修饰语,修饰限定,肝炎:病症)),或,((肝:部位,或,胆道:部位),修饰限定,感染:病症)),或,布氏杆菌病:病症),或,疟疾:病症),或,结缔组织病:病症),或,白血病:病症),或,淋巴瘤:病症),或,黑热病:病症),或,(急性:性质修饰语,修饰限定,血吸虫病:病症)),强导致,(发热:病症,与,((肝:部位,或,脾:部位),修饰限定,肿大:病症)))	发热7,诊断学,【伴随症状】,5﹒发热伴肝脾肿大
(((((((((传染性:性质修饰语,修饰限定,单核细胞增多症:病症),或,风疹:病症),或,淋巴结结核:病症),或,(局灶性:性质修饰语,修饰限定,(化脓性:性质修饰语,修饰限定,感染:病症))),或,丝虫病:病症),或,白血病:病症),或,淋巴瘤:病症),或,转移癌:病症),强导致,(发热:病症,与,(淋巴结:部位,修饰限定,肿大:病症)))	发热7,诊断学,【伴随症状】,4﹒发热伴淋巴结肿大
(((((大叶性:性质修饰语,修饰限定,肺炎:病症),或,(流行性:性质修饰语,修饰限定,脑脊髓膜炎:病症)),或,间日疟:病症),或,(流行性:性质修饰语,修饰限定,感冒:病症)),强导致,(发热:病症,与,单纯疱疹:病症))	发热7,诊断学,【伴随症状】,3﹒发热伴单纯疱疹
((急性:性质修饰语,修饰限定,(发热性:性质修饰语,修饰限定,疾病:病症)),强导致,口唇单纯疱疹:病症)	发热7,诊断学,【伴随症状】,3﹒发热伴单纯疱疹
((((麻疹:病症,或,(流行性:性质修饰语,修饰限定,出血热:病症)),或,斑疹伤寒:病症),或,钩端螺旋体病:病症),强导致,(发热:病症,与,结膜充血:病症))	发热7,诊断学,【伴随症状】,2﹒发热伴结膜充血
(((((((((((大叶性:状态修饰语,修饰限定,肺炎:病症),或,败血症:病症),或,(急性:状态修饰语,修饰限定,胆囊炎:病症)),或,(急性:状态修饰语,修饰限定,肾盂肾炎:病症)),或,(流行性:状态修饰语,修饰限定,脑脊髓膜炎:病症)),或,疟疾:病症),或,钩端螺旋体病:病症),或,药物热:病症),或,(急性:状态修饰语,修饰限定,溶血:病症)),或,输血反应:病症),强导致,(发热:病症,与,寒战:病症))	发热7,诊断学,【伴随症状】,1﹒发热伴寒战
(发热:病症,与,出血:病症)	发热7,诊断学,【伴随症状】
(发热:病症,与,昏迷:病症)	发热7,诊断学,【伴随症状】
((脑出血:病症,或,(巴比妥类药物:化学物质,修饰限定,中毒:病症)),强导致,(昏迷:病症,然后,发热:病症))	发热7,诊断学,【伴随症状】,9﹒发热伴昏迷
((((急性:性质修饰语,修饰限定,白血病:病症),或,(再生障碍性:性质修饰语,修饰限定,贫血:病症)),或,(恶性:性质修饰语,修饰限定,组织细胞病:病症)),是一种,血液病:病症)	发热7,诊断学,【伴随症状】,6﹒发热伴出血
