((((疟疾:病症,或,(急性:性质修饰语,修饰限定,肾盂肾炎:病症)),或,(大叶性:性质修饰语,修饰限定,肺炎:病症)),或,输液反应:病症),强导致,(骤降:性质修饰语,修饰限定,(下降:程度修饰语,修饰限定,体温:生理概念)))	发热5,诊断学,【临床表现】,2﹒发热的临床过程及特点,（3）体温下降期：
(((((((疟疾:病症,或,(大叶性:性质修饰语,修饰限定,肺炎:病症)),或,败血症:病症),或,(流行性:性质修饰语,修饰限定,感冒:病症)),或,(急性:性质修饰语,修饰限定,肾盂肾炎:病症)),或,输液:事件),或,药物反应:生理概念),强导致,(骤升型:性质修饰语,修饰限定,(上升:程度修饰语,修饰限定,体温:生理概念)))	发热5,诊断学,【临床表现】,2﹒发热的临床过程及特点,（1）体温上升期：
((发热:病症,条件为,体温上升期:生理概念),强导致,((((疲乏无力:病症,或,肌肉酸痛:病症),或,(苍白:颜色,修饰限定,皮肤:部位)),或,畏寒:病症),或,寒战:病症))	发热5,诊断学,【临床表现】
((伤寒:病症,或,风湿热:病症),强导致,(渐降:性质修饰语,修饰限定,(下降:程度修饰语,修饰限定,体温:生理概念)))	发热5,诊断学,【临床表现】,2﹒发热的临床过程及特点,（3）体温下降期：
((缓升型:性质修饰语,修饰限定,(上升:程度修饰语,修饰限定,体温:生理概念)),弱导致,(不伴:否定词,修饰限定,寒战:病症))	发热5,诊断学,【临床表现】,2﹒发热的临床过程及特点,（1）体温上升期：
(((伤寒:病症,或,结核病:病症),或,布氏杆菌病:病症),强导致,(缓升型:性质修饰语,修饰限定,(上升:程度修饰语,修饰限定,体温:生理概念)))	发热5,诊断学,【临床表现】,2﹒发热的临床过程及特点,（1）体温上升期：
(((骤升型:性质修饰语,修饰限定,(上升:程度修饰语,修饰限定,体温:生理概念)),条件为,小儿:人群分类),弱导致,惊厥:病症)	发热5,诊断学,【临床表现】,2﹒发热的临床过程及特点,（1）体温上升期：
((骤升型:性质修饰语,修饰限定,(上升:程度修饰语,修饰限定,体温:生理概念)),弱导致,寒战:病症)	发热5,诊断学,【临床表现】,2﹒发热的临床过程及特点,（1）体温上升期：
((寒战:病症,与,(竖毛肌:生理概念,修饰限定,收缩:生理概念)),强导致,(增加:程度修饰语,修饰限定,产热:生理概念))	发热5,诊断学,【临床表现】,2﹒发热的临床过程及特点,（1）体温上升期：
((骨骼肌:生理概念,条件为,(周期性:性质修饰语,修饰限定,收缩:生理概念)),强导致,(寒战:病症,与,(竖毛肌:生理概念,修饰限定,收缩:生理概念)))	发热5,诊断学,【临床表现】,2﹒发热的临床过程及特点,（1）体温上升期：
(流行性:性质修饰语,修饰限定,感冒:病症)	发热5,诊断学,【临床表现】,2﹒发热的临床过程及特点,（2）高热期：
(大叶性:性质修饰语,修饰限定,肺炎:病症)	发热5,诊断学,【临床表现】,2﹒发热的临床过程及特点,（2）高热期：
(上升:程度修饰语,修饰限定,体温:生理概念)	发热5,诊断学,【临床表现】,2﹒发热的临床过程及特点,（2）高热期：
(上升:程度修饰语,修饰限定,体温:生理概念)	发热5,诊断学,【临床表现】,2﹒发热的临床过程及特点,（1）体温上升期：
(((减少:程度修饰语,修饰限定,(皮肤:部位,修饰限定,散热:生理概念)),作用于,(皮肤:部位,修饰限定,冷觉感受器:生理概念)),强导致,畏寒:病症)	发热5,诊断学,【临床表现】,2﹒发热的临床过程及特点,（1）体温上升期：
(苍白:颜色,修饰限定,皮肤:部位)	发热5,诊断学,【临床表现】,2﹒发热的临床过程及特点,（1）体温上升期：
(下降:程度修饰语,修饰限定,(皮肤:部位,修饰限定,温度:生理概念))	发热5,诊断学,【临床表现】,2﹒发热的临床过程及特点,（1）体温上升期：
(低热:病症,是一种,发热:病症)	发热5,诊断学,【临床表现】,1﹒发热的分度
(中等度热:病症,是一种,发热:病症)	发热5,诊断学,【临床表现】,1﹒发热的分度
(高热:病症,是一种,发热:病症)	发热5,诊断学,【临床表现】,1﹒发热的分度
(超高热:病症,是一种,发热:病症)	发热5,诊断学,【临床表现】,1﹒发热的分度
(超高热:病症,定义为,(以上:程度修饰语,修饰限定,41℃:数据))	发热5,诊断学,【临床表现】,1﹒发热的分度
(高热:病症,定义为,39.1～41℃:数据)	发热5,诊断学,【临床表现】,1﹒发热的分度
(中等度热:病症,定义为,38.1～39℃:数据)	发热5,诊断学,【临床表现】,1﹒发热的分度
(低热:病症,定义为,37.3～38℃:数据)	发热5,诊断学,【临床表现】,1﹒发热的分度
(口腔:部位,修饰限定,温度:生理概念)	发热5,诊断学,【临床表现】,1﹒发热的分度
